elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering
349.4017333984375,0.0,0.0,-3.950000047683716,-1.340000033378601,-0.49000000953674316,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
349.5010681152344,0.0,0.0,-3.569999933242798,0.550000011920929,-0.38999998569488525,0.5,1.0,0.21486957371234894,-0.15000000596046448
349.6011657714844,0.0,0.0,-1.9500000476837158,-2.859999895095825,-0.4000000059604645,0.5,1.0,0.21086956560611725,-0.15000000596046448
349.70068359375,0.0,0.0,1.2699999809265137,-0.44999998807907104,-0.2800000011920929,0.5,1.0,0.21086956560611725,-0.15000000596046448
349.8002624511719,0.0,0.0,0.699999988079071,-1.590000033378601,-0.3199999928474426,0.5,1.0,0.21086956560611725,-0.15000000596046448
349.90057373046875,0.0,0.0,-1.1699999570846558,-1.0399999618530273,-0.38999998569488525,0.5,1.0,0.21086956560611725,-0.15000000596046448
350.00042724609375,0.0,0.0,-3.4800000190734863,-0.7200000286102295,-0.3199999928474426,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
350.1004943847656,0.0,0.0,-3.5799999237060547,-4.639999866485596,-0.2199999988079071,0.5,1.0,0.21486957371234894,-0.15000000596046448
350.2019958496094,0.0,0.0,-2.5799999237060547,-1.3600000143051147,-0.36000001430511475,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
350.3011779785156,0.0,0.0,-0.5,-2.049999952316284,-0.36000001430511475,0.5,1.0,0.21486957371234894,-0.15000000596046448
350.4016418457031,0.0,0.0,-4.300000190734863,0.9200000166893005,-0.3700000047683716,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
350.5008850097656,0.0,0.0,0.14000000059604645,-4.840000152587891,-0.27000001072883606,0.5,1.0,0.21486957371234894,-0.15000000596046448
350.60211181640625,0.0,0.0,4.460000038146973,-0.46000000834465027,-0.36000001430511475,0.5,1.0,0.21086956560611725,-0.15000000596046448
350.7012634277344,0.0,0.0,0.0,2.0299999713897705,-0.3199999928474426,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
350.8017578125,0.0,0.0,-0.47999998927116394,-1.8600000143051147,-0.38999998569488525,0.5,1.0,0.21486957371234894,-0.15000000596046448
350.9017028808594,0.0,0.0,-0.6700000166893005,-5.260000228881836,-0.17000000178813934,0.5,1.0,0.21086956560611725,-0.15000000596046448
351.0018005371094,0.0,0.0,-2.859999895095825,-1.2400000095367432,-0.41999998688697815,0.5,1.0,0.21086956560611725,-0.15000000596046448
351.100830078125,0.0,0.0,-1.4500000476837158,-0.5099999904632568,-0.3700000047683716,0.5,1.0,0.21086956560611725,-0.15000000596046448
351.20037841796875,0.0,0.0,-1.649999976158142,-3.259999990463257,-0.3499999940395355,0.5,1.0,0.21086956560611725,-0.15000000596046448
351.30035400390625,0.0,0.0,-2.299999952316284,2.309999942779541,-0.23000000417232513,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
351.4002685546875,0.0,0.0,2.200000047683716,-2.869999885559082,-0.3499999940395355,0.5,1.0,0.21486957371234894,-0.15000000596046448
351.50048828125,0.0,0.0,-1.2100000381469727,0.4099999964237213,-0.4099999964237213,0.5,1.0,0.21086956560611725,-0.15000000596046448
351.6019592285156,0.0,0.0,-0.9900000095367432,-2.2699999809265137,-0.36000001430511475,0.5,1.0,0.21086956560611725,-0.15000000596046448
351.70068359375,0.0,0.0,-0.5299999713897705,-1.8700000047683716,-0.3700000047683716,0.5,1.0,0.21086956560611725,-0.15000000596046448
351.8018493652344,0.0,0.0,-0.6299999952316284,2.2899999618530273,-0.3400000035762787,0.5,1.0,0.21086956560611725,-0.15000000596046448
351.9010314941406,0.0,0.0,3.549999952316284,-2.490000009536743,-0.38999998569488525,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
352.00189208984375,0.0,0.0,3.390000104904175,-1.0099999904632568,-0.3799999952316284,0.5,1.0,0.21486957371234894,-0.15000000596046448
352.1012268066406,0.0,0.0,2.0899999141693115,5.0,-0.30000001192092896,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
352.2019348144531,0.0,0.0,-1.5700000524520874,0.9200000166893005,-0.3700000047683716,0.5,1.0,0.21486957371234894,-0.15000000596046448
352.3013000488281,0.0,0.0,-1.1699999570846558,-3.3299999237060547,-0.3499999940395355,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
352.4009704589844,0.0,0.0,5.349999904632568,2.140000104904175,-0.4099999964237213,0.5,1.0,0.21486957371234894,-0.15000000596046448
352.5006408691406,0.0,0.0,-0.36000001430511475,-2.880000114440918,-0.28999999165534973,0.5,1.0,0.21086956560611725,-0.15000000596046448
352.6003723144531,0.0,0.0,-2.25,-3.440000057220459,-0.46000000834465027,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
352.7003173828125,0.0,0.0,0.9399999976158142,-3.059999942779541,-0.36000001430511475,0.5,1.0,0.21486957371234894,-0.15000000596046448
352.8005676269531,0.0,0.0,1.350000023841858,0.6700000166893005,-0.3700000047683716,0.5,1.0,0.21086956560611725,-0.15000000596046448
352.90057373046875,0.0,0.0,-3.8299999237060547,-0.6700000166893005,-0.33000001311302185,0.5,1.0,0.21086956560611725,-0.15000000596046448
353.000732421875,0.0,0.0,1.149999976158142,-3.130000114440918,-0.3400000035762787,0.5,1.0,0.21086956560611725,-0.15000000596046448
353.1011657714844,0.0,0.0,0.5199999809265137,1.3799999952316284,-0.4300000071525574,0.5,1.0,0.21086956560611725,-0.15000000596046448
353.2017822265625,0.0,0.0,-1.309999942779541,-0.25,-0.3400000035762787,0.5299999713897705,1.0,0.21086956560611725,-0.15000000596046448
353.3010559082031,0.0,0.0,-2.380000114440918,4.03000020980835,-0.33000001311302185,0.47999998927116394,1.0,0.2048695683479309,-0.15000000596046448
353.40350341796875,0.0,0.0,0.6499999761581421,-2.6600000858306885,-0.3100000023841858,0.5299999713897705,1.0,0.21486957371234894,-0.15000000596046448
353.50140380859375,0.0,0.0,-1.690000057220459,-0.2199999988079071,-0.4099999964237213,0.5,1.0,0.2048695683479309,-0.15000000596046448
353.6018371582031,0.0,0.0,-0.8100000023841858,2.2799999713897705,-0.4399999976158142,0.5299999713897705,1.0,0.21086956560611725,-0.15000000596046448
353.701171875,0.0,0.0,0.03999999910593033,-2.869999885559082,-0.3400000035762787,0.5,1.0,0.2048695683479309,-0.15000000596046448
353.8014221191406,0.0,0.0,-2.740000009536743,0.7699999809265137,-0.25,0.5,1.0,0.21086956560611725,-0.15000000596046448
353.900390625,0.0,0.0,-3.069999933242798,-1.899999976158142,-0.4000000059604645,0.5299999713897705,1.0,0.21086956560611725,-0.15000000596046448
354.00048828125,0.0,0.0,1.559999942779541,-2.6600000858306885,-0.41999998688697815,0.5,1.0,0.2048695683479309,-0.15000000596046448
354.1004333496094,0.0,0.0,1.3300000429153442,0.5099999904632568,-0.33000001311302185,0.5,1.0,0.21086956560611725,-0.15000000596046448
354.2008972167969,0.0,0.0,-3.6500000953674316,1.7799999713897705,-0.30000001192092896,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
354.3010559082031,0.0,0.0,-1.4500000476837158,0.8600000143051147,-0.2800000011920929,0.5,1.0,0.21486957371234894,-0.15000000596046448
354.401611328125,0.0,0.0,-1.690000057220459,-2.569999933242798,-0.41999998688697815,0.5,1.0,0.21086956560611725,-0.15000000596046448
